address,parking,type,num_schools,cost,suburb,beds,baths,cost/(beds+baths)
"27 Kasouka Road, Camberwell VIC 3124",1,House,13,925.0,Camberwell,4,2,154.16666666666666
"107/147 Riversdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,13,640.0,Hawthorn,2,2,160.0
"205/590 Camberwell Road, Camberwell VIC 3124",2,Apartment / Unit / Flat,11,900.0,Camberwell,2,2,225.0
"116 Warrigal Road, Camberwell VIC 3124",2,House,11,950.0,Camberwell,4,2,158.33333333333334
"5/15 Maling Road, Canterbury VIC 3126",1,Apartment / Unit / Flat,12,650.0,Canterbury,2,1,216.66666666666666
"3/41 Mont Albert Road, Canterbury VIC 3126",1,Apartment / Unit / Flat,12,580.0,Canterbury,2,1,193.33333333333334
"4/1-3 Molesworth Street, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,795.0,Hawthorn East,2,1,265.0
"102/188 Canterbury Road, Canterbury VIC 3126",2,Apartment / Unit / Flat,12,1100.0,Canterbury,3,2,220.0
"214/17 Lynch Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,625.0,Hawthorn,2,2,156.25
"506/28 Tanner Street, Richmond VIC 3121",2,Apartment / Unit / Flat,14,1700.0,Richmond,3,2,340.0
"27A Waltham Street, Richmond VIC 3121",2,House,14,1980.0,Richmond,3,4,282.85714285714283
"20 Lesney Street, Richmond VIC 3121",1,House,14,2200.0,Richmond,5,3,275.0
"44 Victoria Road, Hawthorn East VIC 3123",1,House,14,820.0,Hawthorn East,3,1,205.0
"510D/1-3 Drill street, Hawthorn VIC 3122",2,Apartment / Unit / Flat,14,630.0,Hawthorn,2,2,157.5
"303/25 Lynch Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,610.0,Hawthorn,2,1,203.33333333333334
"590 Camberwell Road, Camberwell VIC 3124",2,Apartment / Unit / Flat,11,800.0,Camberwell,2,2,200.0
"1145 Toorak Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,11,750.0,Camberwell,3,1,187.5
"6 Netherway Street, Camberwell VIC 3124",3,House,11,850.0,Camberwell,4,1,170.0
"31 Seymour Grove, Camberwell VIC 3124",2,House,13,850.0,Camberwell,3,2,170.0
"210/35 Camberwell Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,725.0,Hawthorn East,2,2,181.25
"G23/55 Camberwell Rd, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,720.0,Hawthorn East,2,2,180.0
"5/45 Evansdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,15,600.0,Hawthorn,2,1,200.0
"14/894 Burke Road, Canterbury VIC 3126",1,Apartment / Unit / Flat,13,550.0,Canterbury,2,1,183.33333333333334
"2/9 Irilbarra Road, Canterbury VIC 3126",1,Apartment / Unit / Flat,12,495.0,Canterbury,2,1,165.0
"202/609 Burwood Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,750.0,Hawthorn East,2,2,187.5
"3/18 Riversdale Road, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,620.0,Hawthorn,2,1,206.66666666666666
"299 Highett St, Richmond VIC 3121",2,House,14,1600.0,Richmond,3,2,320.0
"1005/261 Bridge Road, Richmond VIC 3121",0,Apartment / Unit / Flat,14,1450.0,Richmond,3,2,290.0
"1012/261 Bridge Road, Richmond VIC 3121",0,Apartment / Unit / Flat,14,1400.0,Richmond,3,2,280.0
"2.02/776 Riversdale Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,680.0,Camberwell,2,2,170.0
"510/377 Burwood Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,600.0,Hawthorn,2,1,200.0
"61 Lingwell Road, Hawthorn East VIC 3123",1,House,14,720.0,Hawthorn East,3,1,180.0
"10/121 Riversdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,13,650.0,Hawthorn,2,2,162.5
"832 Burke Road, Camberwell VIC 3124",2,House,13,850.0,Camberwell,4,2,141.66666666666666
"G03/50 Seymour Grove, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,680.0,Camberwell,2,2,170.0
"2/174 Riversdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,13,600.0,Hawthorn,2,1,200.0
"204/757 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,680.0,Hawthorn East,2,2,170.0
"2/29 Allambee Avenue, Camberwell VIC 3124",2,Apartment / Unit / Flat,12,650.0,Camberwell,3,1,162.5
"9/151-155 Burwood Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,15,590.0,Hawthorn,2,1,196.66666666666666
"803/8 Montrose Street, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,680.0,Hawthorn East,2,2,170.0
"303/757 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,680.0,Hawthorn East,2,2,170.0
"18/219-227 Auburn Rd, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,575.0,Hawthorn,2,1,191.66666666666666
"8 Survey Street, Richmond VIC 3121",1,House,14,1300.0,Richmond,4,2,216.66666666666666
"18 Palmer Street, Richmond VIC 3121",1,House,14,1300.0,Richmond,3,2,260.0
"803 Riversdale Road, Camberwell VIC 3124",1,House,11,650.0,Camberwell,3,1,162.5
"B604/12 Albert Street, Hawthorn East VIC 3123",2,Apartment / Unit / Flat,14,680.0,Hawthorn East,2,2,170.0
"111/1011 Toorak Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,645.0,Camberwell,2,2,161.25
"5/47 Evansdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,15,550.0,Hawthorn,2,1,183.33333333333334
"104/757 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,675.0,Hawthorn East,2,2,168.75
"77a Church Street, Richmond VIC 3121",2,House,14,1300.0,Richmond,4,2,216.66666666666666
"4/1 Manningtree Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,15,550.0,Hawthorn,2,1,183.33333333333334
"1/257 Swan Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,1200.0,Richmond,3,2,240.0
"310/347 Camberwell Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,650.0,Camberwell,2,2,162.5
"82 Roseberry Street, Hawthorn East VIC 3123",1,House,14,675.0,Hawthorn East,2,2,168.75
"5A Mulberry Street, Richmond VIC 3121",2,House,14,1200.0,Richmond,3,2,240.0
"110/2 Golding Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,530.0,Hawthorn,1,1,265.0
"113/8 Montrose Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,550.0,Hawthorn,1,1,275.0
"UG7/55 Camberwell Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,13,675.0,Hawthorn East,2,2,168.75
"1/536-538 Camberwell Rd, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,640.0,Camberwell,2,1,213.33333333333334
"23 Kenmare Street, Mont Albert North VIC 3129",2,House,10,1350.0,Mont Albert North,5,3,168.75
"3/478 Auburn Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,11,525.0,Hawthorn,2,1,175.0
"8/66 Auburn Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,550.0,Hawthorn,2,1,183.33333333333334
"51 Lord Street, Richmond VIC 3121",2,House,14,1100.0,Richmond,4,1,220.0
"4/1 Kasouka Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,620.0,Camberwell,2,1,206.66666666666666
"37 Mary Street, Richmond VIC 3121",1,House,14,1150.0,Richmond,4,2,191.66666666666666
"3/17 Box Hill Crescent, Mont Albert North VIC 3129",2,House,7,950.0,Mont Albert North,4,3,135.71428571428572
"515/793 Burke Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,615.0,Camberwell,2,1,205.0
"2/23 Hill Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,520.0,Hawthorn,2,1,173.33333333333334
"3/11 Carramar Avenue, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,590.0,Camberwell,3,1,147.5
"4A Glenroy Road, Hawthorn VIC 3122",1,House,13,530.0,Hawthorn,2,1,176.66666666666666
"17/523 Burwood Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,13,500.0,Hawthorn,1,1,250.0
"14 David Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,1090.0,Richmond,2,1,363.3333333333333
"26 Wertheim Street, Richmond VIC 3121",1,House,14,1180.0,Richmond,3,3,196.66666666666666
"17/849 Burwood Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,13,650.0,Hawthorn East,2,2,162.5
"605/12 Albert Street, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,650.0,Hawthorn East,2,2,162.5
"40 Francesca St, Mont Albert North VIC 3129",2,House,6,800.0,Mont Albert North,4,2,133.33333333333334
"411/1101 Toorak Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,11,620.0,Camberwell,2,2,155.0
"27 Vivianne Avenue, Mont Albert North VIC 3129",1,House,5,700.0,Mont Albert North,4,1,140.0
"G03/1309 Toorak Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,10,620.0,Camberwell,2,1,206.66666666666666
"315/81 Riversdale Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,13,650.0,Hawthorn East,2,2,162.5
"28 Cotter Street, Richmond VIC 3121",1,House,14,1000.0,Richmond,3,1,250.0
"G01B/55 Camberwell Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,700.0,Hawthorn East,2,2,175.0
"103/757 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,650.0,Hawthorn East,2,2,162.5
"40 Rowena Parade, Richmond VIC 3121",0,House,14,975.0,Richmond,2,1,325.0
"8/174 Power Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,15,495.0,Hawthorn,1,1,247.5
"124/347 Camberwell Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,580.0,Camberwell,2,1,193.33333333333334
"518/2 Golding Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,500.0,Hawthorn,1,1,250.0
"4/1 Outlook Drive, Camberwell VIC 3124",1,Apartment / Unit / Flat,11,570.0,Camberwell,2,1,190.0
"5-9 Strabane Avenue, Mont Albert North VIC 3129",1,Apartment / Unit / Flat,10,650.0,Mont Albert North,2,1,216.66666666666666
"118/291-311 Burwood Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,490.0,Hawthorn,1,1,245.0
"117/102 Camberwell Road, Hawthorn East VIC 3123",2,Apartment / Unit / Flat,14,600.0,Hawthorn East,2,2,150.0
"7 East Court, Camberwell VIC 3124",1,House,11,590.0,Camberwell,2,1,196.66666666666666
"1/93 Talbot Cres, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,490.0,Hawthorn,2,1,163.33333333333334
"2/15 Yarra Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,480.0,Hawthorn,2,1,160.0
"804/32 Lilydale Grove, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,650.0,Hawthorn East,2,1,216.66666666666666
"5-9 Strabane Avenue, Mont Albert North VIC 3129",1,Apartment / Unit / Flat,10,550.0,Mont Albert North,2,2,137.5
"706/261 Bridge Rd, Richmond VIC 3121",0,Apartment / Unit / Flat,14,950.0,Richmond,2,2,237.5
"716/246 Church St, Richmond VIC 3121",0,Apartment / Unit / Flat,14,970.0,Richmond,2,2,242.5
"17/168 Power Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,15,475.0,Hawthorn,1,1,237.5
"616/246 Church St, Richmond VIC 3121",0,Apartment / Unit / Flat,14,960.0,Richmond,2,2,240.0
"16 Valda Avenue, Mont Albert North VIC 3129",1,House,5,650.0,Mont Albert North,3,1,162.5
"210/828 Burke Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,500.0,Camberwell,1,1,250.0
"5 Dickens Street, Richmond VIC 3121",0,House,14,950.0,Richmond,2,1,316.6666666666667
"7-9 High Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,500.0,Camberwell,2,1,166.66666666666666
"1/7-9 High Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,495.0,Camberwell,2,1,165.0
"114/757 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,620.0,Hawthorn East,2,1,206.66666666666666
"6/180 Riversdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,13,470.0,Hawthorn,2,1,156.66666666666666
"1/27 Hill Street, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,450.0,Hawthorn,1,1,225.0
"9 Sewell Street, Mont Albert North VIC 3129",2,Apartment / Unit / Flat,7,680.0,Mont Albert North,3,2,136.0
"8/17 Elphin Grove, Hawthorn VIC 3122",1,House,13,440.0,Hawthorn,1,1,220.0
"2/23 Clifton Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,12,595.0,Hawthorn East,2,1,198.33333333333334
"535 Elgar Road, Mont Albert North VIC 3129",2,House,9,650.0,Mont Albert North,3,1,162.5
"18/7-9 High Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,490.0,Camberwell,2,1,163.33333333333334
"7/5-9 Strabane Avenue, Mont Albert North VIC 3129",1,Apartment / Unit / Flat,10,550.0,Mont Albert North,2,2,137.5
"22 Leslie Street, Richmond VIC 3121",1,House,14,950.0,Richmond,3,1,237.5
"102/248 Riversdale Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,13,590.0,Hawthorn East,2,2,147.5
"1/42 Strabane Avenue, Mont Albert North VIC 3129",1,Apartment / Unit / Flat,8,550.0,Mont Albert North,3,1,137.5
"14/19 Riversdale Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,450.0,Hawthorn,1,1,225.0
"8/847 Burwood Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,590.0,Hawthorn East,2,2,147.5
"304 Highett Street, Richmond VIC 3121",2,House,14,900.0,Richmond,3,2,180.0
"9 Buckhurst Lane, Richmond VIC 3121",0,House,14,900.0,Richmond,3,2,180.0
"G01/1011 Toorak Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,490.0,Camberwell,1,1,245.0
"403/246 Church Street, Richmond VIC 3121",0,Apartment / Unit / Flat,14,890.0,Richmond,2,2,222.5
"5/7 Elm Street, Hawthorn VIC 3122",1,Apartment / Unit / Flat,14,420.0,Hawthorn,1,1,210.0
"21 Lord Street, Richmond VIC 3121",1,House,14,890.0,Richmond,3,2,178.0
"A110/36 Lilydale Grove, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,575.0,Hawthorn East,2,1,191.66666666666666
"406/849 Burwood Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,13,575.0,Hawthorn East,1,1,287.5
"6/589-591 Glenferrie Road, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,400.0,Hawthorn,1,1,200.0
"16/3 Kooyongkoot Road, Hawthorn VIC 3122",1,Apartment / Unit / Flat,13,395.0,Hawthorn,2,1,131.66666666666666
"314B/71 Riversdale Road, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,360.0,Hawthorn,1,1,180.0
"5/1011 Toorak Road, Camberwell VIC 3124",1,Apartment / Unit / Flat,12,480.0,Camberwell,1,1,240.0
"107/50 Seymour Grove, Camberwell VIC 3124",1,Apartment / Unit / Flat,13,475.0,Camberwell,1,1,237.5
"2/73 River Street, Richmond VIC 3121",2,Apartment / Unit / Flat,14,880.0,Richmond,3,2,176.0
"4/305 Riversdale Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,550.0,Hawthorn East,2,1,183.33333333333334
"3/9 Homebush Crescent, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,550.0,Hawthorn East,2,1,183.33333333333334
"608/261 Bridge Road, Richmond VIC 3121",0,Apartment / Unit / Flat,14,870.0,Richmond,2,2,217.5
"211A/71 Riversdale Road, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,330.0,Hawthorn,1,1,165.0
"209A/36 Lilydale Grove, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,600.0,Hawthorn East,2,1,200.0
"315/1 Queens Avenue, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,315.0,Hawthorn,1,1,157.5
"1/25 Auburn Grove, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,575.0,Hawthorn East,2,1,191.66666666666666
"8/126-128 Rathmines Road, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,14,540.0,Hawthorn East,2,1,180.0
"102/813 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,12,540.0,Hawthorn East,2,1,180.0
"72 Lennox Street, Richmond VIC 3121",1,House,14,875.0,Richmond,3,1,218.75
"702/261 Bridge Rd, Richmond VIC 3121",0,Apartment / Unit / Flat,14,850.0,Richmond,2,2,212.5
"3/61 Stawell Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,875.0,Richmond,2,2,218.75
"12 Lightfoot Street, Mont Albert VIC 3127",2,House,9,1550.0,Mont Albert,4,2,258.3333333333333
"804/1 Porter Street, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,530.0,Hawthorn East,1,1,265.0
"24 Trafalgar Street, Mont Albert VIC 3127",2,House,11,820.0,Mont Albert,4,2,136.66666666666666
"10 Black Street, Mont Albert VIC 3127",4,House,9,1500.0,Mont Albert,5,3,187.5
"12 Curlewis Street, Mont Albert VIC 3127",1,House,10,865.0,Mont Albert,4,2,144.16666666666666
"105/42 Cameron Street, Richmond VIC 3121",0,Apartment / Unit / Flat,14,850.0,Richmond,2,2,212.5
"203/41-43 Park Street, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,300.0,Hawthorn,1,1,150.0
"35 Duke Street, Richmond VIC 3121",0,House,14,850.0,Richmond,3,1,212.5
"402/757 Toorak Rd, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,520.0,Hawthorn East,1,1,260.0
"8/80 Campbell Road, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,12,515.0,Hawthorn East,1,1,257.5
"L1/Rear 42 Bridge Road, Richmond VIC 3121",2,Apartment / Unit / Flat,14,825.0,Richmond,3,2,165.0
"13/757 Burwood Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,500.0,Hawthorn East,2,1,166.66666666666666
"5 Council Street, Hawthorn East VIC 3123",1,House,13,500.0,Hawthorn East,1,1,250.0
"314/1 Queens Avenue, Hawthorn VIC 3122",0,Apartment / Unit / Flat,14,270.0,Hawthorn,1,1,135.0
"37 Tanner Street, Richmond VIC 3121",1,House,14,840.0,Richmond,3,1,210.0
"3 Rostrevor Parade, Mont Albert VIC 3127",2,House,10,800.0,Mont Albert,5,2,114.28571428571429
"8/77 Harold Street, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,13,500.0,Hawthorn East,2,1,166.66666666666666
"67 Victoria Crescent, Mont Albert VIC 3127",1,House,11,750.0,Mont Albert,3,2,150.0
"109 Lord St, Richmond VIC 3121",0,House,14,800.0,Richmond,2,1,266.6666666666667
"247 Burnley St, Richmond VIC 3121",0,House,14,825.0,Richmond,3,1,206.25
"7 Mulberry Street, Richmond VIC 3121",3,House,14,820.0,Richmond,3,1,205.0
"1/26 Auburn Grove, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,500.0,Hawthorn East,2,1,166.66666666666666
"83 Windsor Crescent, Mont Albert VIC 3127",2,House,11,750.0,Mont Albert,3,1,187.5
"6 Neptune Street, Richmond VIC 3121",2,House,14,800.0,Richmond,3,1,200.0
"13/799 Burwood Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,495.0,Hawthorn East,2,1,165.0
"307/771 Toorak Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,11,500.0,Hawthorn East,1,1,250.0
"1/95 Springvale Road, Nunawading VIC 3131",2,Apartment / Unit / Flat,7,650.0,Nunawading,3,2,130.0
"14/17 Kingsley Crescent, Mont Albert VIC 3127",1,Apartment / Unit / Flat,11,680.0,Mont Albert,3,2,136.0
"5/82 Campbell Road, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,12,485.0,Hawthorn East,2,1,161.66666666666666
"45 Nicholson Street, Nunawading VIC 3131",2,House,7,900.0,Nunawading,5,2,128.57142857142858
"701/8 Garfield Street, Richmond VIC 3121",2,Apartment / Unit / Flat,14,795.0,Richmond,2,2,198.75
"201/2a Montrose Place, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,475.0,Hawthorn East,1,1,237.5
"2/60 Zetland Road, Mont Albert VIC 3127",1,Apartment / Unit / Flat,11,580.0,Mont Albert,2,1,193.33333333333334
"306/8 Montrose Street, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,450.0,Hawthorn East,1,1,225.0
"151 Coppin Street, Richmond VIC 3121",1,House,14,775.0,Richmond,2,1,258.3333333333333
"1/39 Lemon Grove, Nunawading VIC 3131",1,House,7,620.0,Nunawading,3,1,155.0
"308/115 Church Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,775.0,Richmond,2,2,193.75
"1/4 Stanhope Street, Mont Albert VIC 3127",1,Apartment / Unit / Flat,11,650.0,Mont Albert,2,1,216.66666666666666
"2/46 Lorikeet Street, Nunawading VIC 3131",2,Apartment / Unit / Flat,8,605.0,Nunawading,3,2,121.0
"31 Westbank Terrace, Richmond VIC 3121",1,House,14,795.0,Richmond,3,1,198.75
"201/662 Whitehorse Road, Mont Albert VIC 3127",1,Apartment / Unit / Flat,10,570.0,Mont Albert,2,1,190.0
"295A Burnley St, Richmond VIC 3121",1,House,14,800.0,Richmond,2,1,266.6666666666667
"Apartments/770 Whitehorse Road, Mont Albert VIC 3127",0,Apartment / Unit / Flat,11,430.0,Mont Albert,1,1,215.0
"36 Worrell Street, Nunawading VIC 3131",1,House,7,620.0,Nunawading,4,1,124.0
"115/32 Lilydale Grove, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,14,450.0,Hawthorn East,1,1,225.0
"73 Mary Street, Richmond VIC 3121",0,House,14,770.0,Richmond,2,1,256.6666666666667
"20 Taronga Court, Nunawading VIC 3131",1,House,8,635.0,Nunawading,3,1,158.75
"3 Menck Street, Nunawading VIC 3131",2,House,7,620.0,Nunawading,3,2,124.0
"11/343 Church Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,775.0,Richmond,2,1,258.3333333333333
"2/111 Victoria Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,425.0,Hawthorn East,1,1,212.5
"2/84 Campbell Road, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,12,460.0,Hawthorn East,1,1,230.0
"24 Winchester Road, Nunawading VIC 3131",1,House,7,575.0,Nunawading,3,1,143.75
"13 Russell Street, Nunawading VIC 3131",1,House,7,590.0,Nunawading,3,2,118.0
"004B/12 Albert Street, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,14,400.0,Hawthorn East,1,1,200.0
"4/11 River St, Richmond VIC 3121",1,Apartment / Unit / Flat,14,750.0,Richmond,2,1,250.0
"75 Neptune Street, Richmond VIC 3121",1,House,14,750.0,Richmond,2,1,250.0
"12/305 Canterbury Road, Forest Hill VIC 3131",2,House,10,700.0,Forest Hill,3,1,175.0
"29/42-46 Burnt Street, Nunawading VIC 3131",2,Apartment / Unit / Flat,7,550.0,Nunawading,2,1,183.33333333333334
"3/99 Esdale Street, Nunawading VIC 3131",1,House,7,560.0,Nunawading,3,1,140.0
"312/2 Eastern Place, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,14,320.0,Hawthorn East,1,1,160.0
"28/15 River Boulevard, Richmond VIC 3121",2,Apartment / Unit / Flat,14,750.0,Richmond,2,2,187.5
"1A Menin Road, Nunawading VIC 3131",2,House,9,515.0,Nunawading,2,1,171.66666666666666
"4 Lower Court, Nunawading VIC 3131",1,House,8,520.0,Nunawading,3,1,130.0
"317/20 Burnley Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,750.0,Richmond,2,2,187.5
"4/257 Canterbury Road, Forest Hill VIC 3131",1,Apartment / Unit / Flat,10,660.0,Forest Hill,2,2,165.0
"517/2 Eastern Place, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,14,315.0,Hawthorn East,1,1,157.5
"7 Cotter St, Richmond VIC 3121",0,House,14,725.0,Richmond,2,1,241.66666666666666
"16/17 Auburn Grove, Hawthorn East VIC 3123",1,Apartment / Unit / Flat,14,430.0,Hawthorn East,1,1,215.0
"3/1 Menck Street, Nunawading VIC 3131",1,Apartment / Unit / Flat,7,565.0,Nunawading,2,1,188.33333333333334
"6 Gallus Close, Vermont VIC 3133",2,House,5,680.0,Vermont,3,2,136.0
"109/39 Appleton Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,720.0,Richmond,2,2,180.0
"30 Aubrey Street, Vermont VIC 3133",1,House,5,620.0,Vermont,3,2,124.0
"13 Beleura Avenue, Vermont VIC 3133",2,House,5,700.0,Vermont,3,2,140.0
"11/42-46 Burnt Street, Nunawading VIC 3131",1,Apartment / Unit / Flat,7,500.0,Nunawading,2,1,166.66666666666666
"14/42-46 Burnt Street, Nunawading VIC 3131",1,Apartment / Unit / Flat,7,485.0,Nunawading,2,1,161.66666666666666
"7/251 Springfield Road, Nunawading VIC 3131",1,Apartment / Unit / Flat,7,500.0,Nunawading,2,1,166.66666666666666
"11/305 Canterbury Road, Forest Hill VIC 3131",2,Apartment / Unit / Flat,10,600.0,Forest Hill,2,1,200.0
"401/2 Eastern Place, Hawthorn East VIC 3123",0,Apartment / Unit / Flat,14,315.0,Hawthorn East,1,1,157.5
"704/203-213 Burnley Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,720.0,Richmond,2,2,180.0
"2/371 Canterbury Road, Forest Hill VIC 3131",2,Apartment / Unit / Flat,9,650.0,Forest Hill,3,1,162.5
"1/108 Mount Pleasant Road, Nunawading VIC 3131",1,Apartment / Unit / Flat,9,495.0,Nunawading,2,1,165.0
"206/429-437 Swan Street, Richmond VIC 3121",1,Apartment / Unit / Flat,14,700.0,Richmond,2,2,175.0
